,Region_annotation
64846,Invasive
64847,Invasive
64849,Invasive
64850,Invasive
64851,Invasive
64852,Invasive
64853,Invasive
64854,Invasive
64855,Invasive
64856,Invasive
64857,Invasive
64858,Invasive
64859,Invasive
64860,Invasive
64861,Invasive
64862,Invasive
64863,Invasive
64864,Invasive
64865,Invasive
64866,Invasive
64867,Invasive
64868,Invasive
64869,Invasive
64870,Invasive
64871,Invasive
64872,Invasive
64873,Invasive
64874,Invasive
64875,Invasive
64876,Invasive
64877,Invasive
64878,Invasive
64879,Invasive
64880,Invasive
64881,Invasive
64882,Invasive
64883,Invasive
64884,Invasive
64885,Invasive
64886,Invasive
64887,Invasive
64888,Invasive
64889,Invasive
64890,Invasive
64891,Invasive
64892,Invasive
64894,Invasive
64895,Invasive
64896,Invasive
64897,Invasive
64898,Invasive
64899,Invasive
64900,Invasive
64901,Invasive
64903,Invasive
64904,Invasive
64905,Invasive
64906,Invasive
64907,Invasive
64908,Invasive
64909,Invasive
64910,Invasive
64911,Invasive
64912,Invasive
64913,Invasive
64914,Invasive
64915,Invasive
64916,Invasive
64917,Invasive
64918,Invasive
64919,Invasive
64920,Invasive
64921,Invasive
64922,Invasive
64923,Invasive
64924,Invasive
64925,Invasive
64926,Invasive
64927,Invasive
64928,Invasive
64929,Invasive
64930,Invasive
64931,Invasive
64932,Invasive
64933,Invasive
64934,Invasive
64936,Invasive
64937,Invasive
64938,Invasive
64940,Invasive
64941,Invasive
64942,Invasive
64943,Invasive
64945,Invasive
64947,Invasive
64948,Invasive
64949,Invasive
64950,Invasive
64951,Invasive
64952,Invasive
64953,Invasive
64954,Invasive
64955,Invasive
64956,Invasive
64957,Invasive
64958,Invasive
64959,Invasive
64960,Invasive
64961,Invasive
64962,Invasive
64963,Invasive
64964,Invasive
64965,Invasive
64966,Invasive
64967,Invasive
64968,Invasive
64969,Invasive
64970,Invasive
64972,Invasive
64973,Invasive
64974,Invasive
64975,Invasive
64976,Invasive
64977,Invasive
64978,Invasive
64979,Invasive
64980,Invasive
64981,Invasive
64982,Invasive
64983,Invasive
64984,Invasive
64985,Invasive
64986,Invasive
64987,Invasive
64988,Invasive
64989,Invasive
64990,Invasive
64991,Invasive
64992,Invasive
64993,Invasive
64994,Invasive
64995,Invasive
64996,Invasive
64997,Invasive
64998,Invasive
64999,Invasive
65000,Invasive
65001,Invasive
65002,Invasive
65003,Invasive
65004,Invasive
65005,Invasive
65006,Invasive
65007,Invasive
65008,Invasive
65009,Invasive
65010,Invasive
65013,Invasive
65014,Invasive
65015,Invasive
65016,Invasive
65017,Invasive
65018,Invasive
65019,Invasive
65020,Invasive
65021,Invasive
65022,Invasive
65023,Invasive
65024,Invasive
65025,Invasive
65026,Invasive
65027,Invasive
65028,Invasive
65029,Invasive
65030,Invasive
65031,Invasive
65032,Invasive
65033,Invasive
65034,Invasive
65035,Invasive
65036,Invasive
65037,Invasive
65038,Invasive
65039,Invasive
65040,Invasive
65042,Invasive
65043,Invasive
65044,Invasive
65045,Invasive
65046,Invasive
65047,Invasive
65048,Invasive
65049,Invasive
65050,Invasive
65051,Invasive
65052,Invasive
65053,Invasive
65054,Invasive
65056,Invasive
65057,Invasive
65058,Invasive
65060,Invasive
65061,Invasive
65062,Invasive
65063,Invasive
65064,Invasive
65065,Unassigned
65066,Unassigned
65067,Unassigned
65068,Unassigned
65069,Unassigned
65070,Unassigned
65071,Unassigned
65072,Unassigned
65073,Unassigned
65074,Unassigned
65075,Unassigned
65076,Unassigned
65077,Unassigned
65078,Unassigned
65079,Unassigned
65080,Unassigned
65081,Unassigned
65082,Unassigned
65083,Unassigned
65084,Unassigned
65085,Unassigned
65086,Unassigned
65087,Unassigned
65088,Unassigned
65089,Unassigned
65090,Unassigned
65091,Unassigned
65092,Unassigned
65093,Unassigned
65094,Unassigned
65095,Unassigned
65096,Unassigned
65097,Unassigned
65098,Unassigned
65099,Unassigned
65100,Unassigned
65101,Unassigned
65102,Unassigned
65103,Unassigned
65104,Unassigned
65105,Unassigned
65106,Unassigned
65107,Unassigned
65108,Unassigned
65109,Unassigned
65110,Unassigned
65111,Unassigned
65112,Unassigned
65113,Unassigned
65115,Unassigned
65116,Unassigned
65117,Unassigned
65119,Unassigned
65120,Unassigned
65122,Unassigned
65123,Unassigned
65124,Unassigned
65125,Unassigned
65127,Unassigned
65128,Unassigned
65129,Unassigned
65130,Unassigned
65131,Unassigned
65132,Unassigned
65133,Unassigned
65134,Unassigned
65135,Unassigned
65136,Unassigned
65138,Unassigned
65139,Unassigned
65140,Unassigned
65141,Unassigned
65142,Unassigned
65143,Unassigned
65144,Unassigned
65145,Unassigned
65146,Unassigned
65147,Unassigned
65148,Unassigned
65149,Unassigned
65150,Invasive
65151,Unassigned
65152,Unassigned
65153,Unassigned
65154,Unassigned
65155,Unassigned
65156,Unassigned
65157,Unassigned
65158,Invasive
65159,Unassigned
65160,Unassigned
65161,Unassigned
65162,Unassigned
65163,Invasive
65164,Unassigned
65165,Unassigned
65166,Unassigned
65167,Unassigned
65168,Unassigned
65169,Invasive
65170,Unassigned
65171,Unassigned
65172,Invasive
65173,Invasive
65174,Invasive
65175,Unassigned
65176,Unassigned
65177,Invasive
65178,Unassigned
65179,Invasive
65180,Invasive
65181,Unassigned
65182,Invasive
65183,Unassigned
65184,Unassigned
65185,Invasive
65186,Invasive
65187,Unassigned
65188,Unassigned
65189,Invasive
65190,Invasive
65191,Invasive
65192,Invasive
65193,Unassigned
65194,Invasive
65195,Invasive
65196,Invasive
65197,Invasive
65198,Invasive
65199,Unassigned
65200,Unassigned
65201,Invasive
65202,Invasive
65203,Invasive
65204,Invasive
65205,Invasive
65206,Invasive
65207,Invasive
65208,Invasive
65209,Unassigned
65210,Unassigned
65211,Unassigned
65212,Unassigned
65213,Unassigned
65214,Unassigned
65215,Unassigned
65216,Unassigned
65217,Unassigned
65218,Unassigned
65219,Unassigned
65221,Unassigned
65222,Unassigned
65223,Unassigned
65224,Unassigned
65225,Unassigned
65226,Unassigned
65227,Unassigned
65228,Unassigned
65229,Unassigned
65230,Unassigned
65231,Unassigned
65232,Unassigned
65233,Unassigned
65234,Unassigned
65235,Unassigned
65236,Unassigned
65237,Invasive
65238,Invasive
65239,Invasive
65240,Invasive
65241,Invasive
65242,Invasive
65243,Invasive
65245,Unassigned
65246,Invasive
65247,Invasive
65248,Invasive
65249,Invasive
65250,Invasive
65251,Invasive
65252,Invasive
65253,Invasive
65254,Invasive
65255,Invasive
65256,Invasive
65257,Invasive
65258,Unassigned
65259,Unassigned
65260,Invasive
65261,Invasive
65262,Invasive
65263,Invasive
65264,Invasive
65265,Unassigned
65266,Invasive
65267,Invasive
65268,Invasive
65269,Invasive
65270,Unassigned
65271,Unassigned
65272,Unassigned
65273,Unassigned
65274,Unassigned
65275,Unassigned
65276,Unassigned
65277,Unassigned
65278,Unassigned
65279,Unassigned
65283,Unassigned
65284,Unassigned
65285,Unassigned
65286,Unassigned
65287,Unassigned
65288,Unassigned
65289,Unassigned
65291,Unassigned
65293,Unassigned
65294,Unassigned
65296,Unassigned
65299,Unassigned
65301,Unassigned
65302,Unassigned
65303,Unassigned
65304,Unassigned
65305,Unassigned
65307,Unassigned
65308,Unassigned
65309,Unassigned
65310,Unassigned
65311,Unassigned
65313,Unassigned
65314,Unassigned
65315,Unassigned
65316,Unassigned
65317,Unassigned
65318,Unassigned
65319,Unassigned
65320,Unassigned
65321,Unassigned
65322,Unassigned
65323,Unassigned
65324,Unassigned
65325,Unassigned
65326,Unassigned
65328,Unassigned
65329,Unassigned
65330,Unassigned
65333,Unassigned
65334,Unassigned
65336,Unassigned
65338,Unassigned
65339,Unassigned
65344,Unassigned
65345,Unassigned
65347,Unassigned
65349,Unassigned
65350,Unassigned
65351,Unassigned
65352,Unassigned
65353,Unassigned
65354,Unassigned
65355,Unassigned
65356,Unassigned
65357,Unassigned
65358,Unassigned
65359,Unassigned
65360,Unassigned
65361,Unassigned
65362,Unassigned
65363,Unassigned
65364,Unassigned
65365,Unassigned
65366,Unassigned
65367,Unassigned
65368,Unassigned
65369,Unassigned
65370,Unassigned
65371,Unassigned
65372,Unassigned
65373,Unassigned
65374,Unassigned
65375,Unassigned
65376,Unassigned
65377,Unassigned
65378,Unassigned
65379,Unassigned
65380,Unassigned
65381,Unassigned
65382,Unassigned
65383,Unassigned
65384,Unassigned
65385,Unassigned
65386,Unassigned
65387,Unassigned
65389,Unassigned
65390,Unassigned
65391,Unassigned
65392,Unassigned
65393,Unassigned
65394,Unassigned
65395,Unassigned
65396,Unassigned
65397,Unassigned
65398,Unassigned
65399,Unassigned
65400,Unassigned
65401,Unassigned
65402,Unassigned
65403,Unassigned
65404,Unassigned
65405,Unassigned
65406,Unassigned
65407,Unassigned
65408,Unassigned
65410,Unassigned
65411,Unassigned
65412,Unassigned
65413,Unassigned
65414,Unassigned
65415,Unassigned
65416,Unassigned
65418,Unassigned
65419,Unassigned
65420,Unassigned
65421,Unassigned
65422,Unassigned
65423,Unassigned
65424,Unassigned
65425,Unassigned
65426,Unassigned
65427,Unassigned
65428,Unassigned
65429,Unassigned
65431,Unassigned
65433,Unassigned
65434,Unassigned
65435,Unassigned
65436,Unassigned
65437,Unassigned
65438,Unassigned
65441,Unassigned
65442,Unassigned
65443,Unassigned
65444,Unassigned
65445,Unassigned
65446,Unassigned
65447,Unassigned
65448,Unassigned
65449,Unassigned
65450,Unassigned
65451,Unassigned
65452,Unassigned
65453,Unassigned
65454,Unassigned
65455,Unassigned
65456,Unassigned
65457,Unassigned
65458,Unassigned
65459,Unassigned
65460,Unassigned
65461,Unassigned
65462,Unassigned
65463,Unassigned
65464,Unassigned
65465,Unassigned
65466,Unassigned
65467,Unassigned
65468,Unassigned
65469,Unassigned
65470,Unassigned
65471,Unassigned
65472,Unassigned
65473,Unassigned
65474,Unassigned
65475,Unassigned
65476,Unassigned
65477,Unassigned
65478,Unassigned
65479,Unassigned
65480,Unassigned
65481,Unassigned
65482,Unassigned
65483,Unassigned
65484,Unassigned
65485,Unassigned
65487,Unassigned
65488,Unassigned
65489,Unassigned
65490,Unassigned
65491,Unassigned
65492,Unassigned
65493,Unassigned
65494,Unassigned
65495,Unassigned
65496,Unassigned
65497,Unassigned
65498,Unassigned
65499,Unassigned
65500,Unassigned
65501,Unassigned
65502,Unassigned
65503,Unassigned
65504,Unassigned
65505,Unassigned
65506,Unassigned
65507,Unassigned
65508,Unassigned
65509,Unassigned
65510,Unassigned
65511,Unassigned
65512,Unassigned
65513,Unassigned
65514,Unassigned
65515,Unassigned
65516,Unassigned
65518,Unassigned
65519,Unassigned
65520,Unassigned
65521,Unassigned
65522,Unassigned
65523,Unassigned
65525,Unassigned
65526,Unassigned
65527,Unassigned
65528,Unassigned
65529,Unassigned
65530,Unassigned
65531,Unassigned
65532,Unassigned
65533,Unassigned
65535,Unassigned
65536,Unassigned
65537,Unassigned
65538,Unassigned
65539,Unassigned
65540,Unassigned
65541,Unassigned
65542,Unassigned
65543,Unassigned
65544,Unassigned
65545,Unassigned
65546,Unassigned
65547,Unassigned
65548,Unassigned
65549,Unassigned
65550,Unassigned
65551,Unassigned
65552,Unassigned
65553,Unassigned
65554,Unassigned
65555,Unassigned
65556,Unassigned
65557,Unassigned
65558,Unassigned
65559,Unassigned
65560,Unassigned
65561,Unassigned
65562,Unassigned
65563,Unassigned
65564,Unassigned
65565,Unassigned
65566,Unassigned
65567,Unassigned
65568,Unassigned
65569,Unassigned
65570,Unassigned
65571,Unassigned
65572,Unassigned
65573,Unassigned
65574,Unassigned
65575,Unassigned
65576,Unassigned
65577,Unassigned
65578,Unassigned
65579,Unassigned
65580,Unassigned
65582,Unassigned
65583,Unassigned
65584,Unassigned
65586,Unassigned
65587,Unassigned
65589,Unassigned
65590,Unassigned
65591,Unassigned
65592,Unassigned
65593,Unassigned
65594,Unassigned
65595,Unassigned
65596,Unassigned
65597,Unassigned
65598,Unassigned
65599,Unassigned
65600,Invasive
65601,Invasive
65602,Invasive
65603,Invasive
65604,Invasive
65605,Invasive
65606,Invasive
65607,Invasive
65608,Invasive
65609,Invasive
65610,Invasive
65611,Invasive
65612,Invasive
65613,Invasive
65614,Invasive
65615,Invasive
65616,Invasive
65617,Invasive
65618,Invasive
65619,Invasive
65620,Invasive
65621,Invasive
65623,Invasive
65624,Invasive
65625,Invasive
65626,Invasive
65627,Invasive
65629,Invasive
65630,Invasive
65631,Invasive
65632,Invasive
65634,Invasive
65636,Invasive
65637,Invasive
65638,Invasive
65639,Invasive
65640,Invasive
65641,Invasive
65643,Invasive
65644,Invasive
65645,Invasive
65646,Invasive
65647,Invasive
65648,Invasive
65649,Invasive
65650,Invasive
65652,Invasive
65653,Invasive
65654,Invasive
65655,Invasive
65656,Invasive
65657,Invasive
65658,Invasive
65659,Invasive
65660,Invasive
65661,Invasive
65662,Invasive
65663,Invasive
65664,Invasive
65665,Invasive
65666,Invasive
65667,Invasive
65668,Invasive
65669,Invasive
65670,Invasive
65671,Invasive
65672,Invasive
65673,Invasive
65674,Invasive
65675,Invasive
65676,Invasive
65677,Invasive
65678,Invasive
65679,Invasive
65680,Invasive
65681,Invasive
65682,Invasive
65683,Invasive
65684,Invasive
65685,Invasive
65686,Invasive
65687,Invasive
65688,Invasive
65689,Invasive
65690,Invasive
65691,Invasive
65692,Invasive
65693,Invasive
65694,Invasive
65695,Invasive
65696,Invasive
65699,Invasive
65700,Invasive
65701,Invasive
65702,Invasive
65703,Invasive
65704,Invasive
65705,Invasive
65706,Invasive
65707,Invasive
65708,Invasive
65709,Invasive
65710,Invasive
65711,Invasive
65713,Invasive
65714,Invasive
65715,Invasive
65716,Invasive
65717,Invasive
65719,Invasive
65720,Invasive
65721,Invasive
65722,Invasive
65723,Invasive
65724,Invasive
65725,Invasive
65726,Invasive
65727,Invasive
65728,Invasive
65730,Invasive
65733,Invasive
65735,Invasive
65736,Invasive
65737,Invasive
65738,Invasive
65739,Invasive
65740,Invasive
65741,Invasive
65743,Invasive
65744,Invasive
65745,Invasive
65746,Invasive
65749,Invasive
65752,Invasive
65754,Invasive
65756,Invasive
65757,Invasive
65758,Invasive
65759,Invasive
65761,Invasive
65762,Invasive
65763,Invasive
65766,Invasive
65767,Invasive
65768,Invasive
65769,Invasive
65770,Invasive
65771,Invasive
65772,Invasive
65773,Invasive
65774,Invasive
65775,Invasive
65776,Invasive
65790,Unassigned
65793,Unassigned
65814,Unassigned
65817,Unassigned
65819,Unassigned
65821,Unassigned
65864,Invasive
65865,Invasive
65866,Invasive
65867,Invasive
65868,Invasive
65869,Invasive
65870,Invasive
65871,Invasive
65872,Invasive
65873,Invasive
65874,Invasive
65875,Invasive
65876,Invasive
65877,Invasive
65879,Invasive
65880,Invasive
65881,Invasive
65882,Invasive
65883,Invasive
65884,Invasive
65885,Invasive
65886,Invasive
65887,Invasive
65889,Invasive
65890,Invasive
65891,Invasive
65892,Invasive
65893,Invasive
65894,Invasive
65895,Invasive
65896,Invasive
65897,Invasive
65898,Invasive
65899,Invasive
65900,Invasive
65901,Invasive
65902,Invasive
65903,Invasive
65904,Invasive
65906,Invasive
65907,Invasive
65908,Invasive
65909,Invasive
65910,Invasive
65911,Invasive
65912,Invasive
65913,Invasive
65915,Invasive
65916,Invasive
65917,Invasive
65919,Invasive
65920,Invasive
65922,Invasive
65923,Invasive
65925,Invasive
65927,Invasive
65929,Invasive
65931,Invasive
65932,Invasive
65933,Invasive
65934,Invasive
65935,Invasive
65936,Invasive
65937,Invasive
65938,Invasive
65939,Invasive
65940,Invasive
65942,Invasive
65944,Invasive
65945,Invasive
65946,Invasive
65948,Invasive
65949,Invasive
65950,Invasive
65952,Invasive
65953,Invasive
65954,Invasive
65955,Invasive
65956,Invasive
65957,Invasive
65958,Invasive
65959,Invasive
65960,Invasive
65961,Invasive
65962,Invasive
65963,Invasive
65964,Invasive
65965,Invasive
65966,Invasive
65967,Invasive
65968,Invasive
65969,Invasive
65970,Invasive
65971,Invasive
65972,Invasive
65973,Invasive
65974,Invasive
65975,Invasive
65976,Invasive
65977,Invasive
65978,Invasive
65979,Invasive
65980,Invasive
65981,Invasive
65982,Invasive
65983,Invasive
65984,Invasive
65985,Invasive
65986,Invasive
65987,Invasive
65988,Invasive
65989,Invasive
65991,Invasive
65992,Invasive
65993,Invasive
65994,Invasive
65995,Invasive
65996,Invasive
65997,Invasive
65998,Invasive
65999,Invasive
66000,Invasive
66001,Invasive
66002,Invasive
66003,Invasive
66004,Invasive
66005,Invasive
66006,Invasive
66007,Invasive
66008,Invasive
66009,Invasive
66010,Invasive
66011,Invasive
66012,Invasive
66013,Invasive
66014,Invasive
66015,Invasive
66016,Invasive
66017,Invasive
66019,Unassigned
66020,Unassigned
66021,Unassigned
66022,Unassigned
66023,Unassigned
66026,Unassigned
66027,Unassigned
66028,Unassigned
66029,Unassigned
66030,Unassigned
66031,Unassigned
66032,Unassigned
66033,Unassigned
66036,Invasive
66037,Unassigned
66038,Unassigned
66039,Unassigned
66040,Invasive
66041,Unassigned
66044,Unassigned
66045,Unassigned
66047,Unassigned
66048,Unassigned
66049,Invasive
66051,Invasive
66052,Unassigned
66053,Unassigned
66054,Unassigned
66057,Unassigned
66059,Invasive
66060,Unassigned
66061,Unassigned
66062,Invasive
66063,Invasive
66064,Invasive
66065,Unassigned
66066,Invasive
66067,Invasive
66068,Invasive
66069,Invasive
66070,Invasive
66071,Invasive
66072,Invasive
66073,Invasive
66074,Invasive
66075,Invasive
66076,Invasive
66078,Invasive
66079,Unassigned
66080,Unassigned
66081,Unassigned
66082,Unassigned
66083,Unassigned
66084,Unassigned
66085,Unassigned
66086,Unassigned
66087,Unassigned
66088,Unassigned
66089,Unassigned
66094,Unassigned
66095,Unassigned
66096,Invasive
66097,Invasive
66106,Invasive
66107,Invasive
66109,Invasive
66111,Invasive
66112,Invasive
66113,Invasive
66115,Invasive
66116,Invasive
66117,Invasive
66118,Invasive
66121,Invasive
66123,Invasive
66124,Invasive
66125,Invasive
66127,Invasive
66128,Invasive
66130,Invasive
66132,Invasive
66134,Invasive
66135,Invasive
66136,Invasive
66138,Invasive
66139,Invasive
66140,Invasive
66142,Invasive
66143,Invasive
66144,Invasive
66145,Invasive
66146,Invasive
66147,Invasive
66148,Invasive
66149,Invasive
66152,Invasive
66153,Invasive
66154,Invasive
66155,Invasive
66156,Invasive
66157,Invasive
66158,Invasive
66160,Invasive
66161,Invasive
66162,Invasive
66164,Invasive
66165,Invasive
66166,Invasive
66167,Invasive
66168,Invasive
66169,Invasive
66170,Invasive
66172,Invasive
66173,Invasive
66174,Invasive
66176,Invasive
66177,Invasive
66180,Invasive
66181,Invasive
66182,Invasive
66183,Invasive
66184,Invasive
66185,Invasive
66186,Invasive
66187,Invasive
66189,Invasive
66190,Invasive
66191,Invasive
66193,Invasive
66194,Invasive
66195,Invasive
66196,Invasive
66197,Invasive
66199,Invasive
66200,Invasive
66201,Invasive
66202,Invasive
66204,Invasive
66205,Invasive
66206,Invasive
66208,Invasive
66209,Invasive
66211,Invasive
66212,Invasive
66214,Invasive
66215,Invasive
66217,Invasive
66218,Invasive
66219,Invasive
66220,Invasive
66221,Invasive
66275,Unassigned
66276,Unassigned
66277,Unassigned
66278,Unassigned
66279,Unassigned
66280,Unassigned
66281,Unassigned
66282,Unassigned
66283,Unassigned
66284,Unassigned
66285,Unassigned
66286,Unassigned
66287,Unassigned
66290,Unassigned
66292,Unassigned
66294,Unassigned
66295,Unassigned
66296,Unassigned
66297,Unassigned
66300,Unassigned
66301,Unassigned
66302,Unassigned
66303,Unassigned
66304,Unassigned
66305,Unassigned
66306,Unassigned
66307,Unassigned
66308,Unassigned
66310,Unassigned
66311,Unassigned
66312,Unassigned
66314,Unassigned
66315,Unassigned
66316,Unassigned
66317,Unassigned
